date,home_team,away_team,home_goals_scored_avg,home_goals_conceded_avg,home_win_rate,home_draw_rate,home_form_points,home_games_played,home_rank,away_goals_scored_avg,away_goals_conceded_avg,away_win_rate,away_draw_rate,away_form_points,away_games_played,away_rank,rank_diff,goal_avg_diff,form_diff,home_goals,away_goals,outcome
2023-06-18,Panama,Mexico,0.6,2.2,0.2,0.1,0.7,10,58,1.0,1.6,0.2,0.2,0.8,10,15,-43,-0.4,-0.10000000000000009,0,1,0
2023-06-20,Algeria,Tunisia,1.9,0.9,0.6,0.3,2.1,10,34,0.9,1.2,0.4,0.1,1.3,10,28,-6,0.9999999999999999,0.8,1,1,1
2023-06-20,Brazil,Senegal,2.6,0.7,0.7,0.2,2.3,10,3,0.8,1.2,0.3,0.3,1.2,10,18,15,1.8,1.0999999999999999,2,4,0
2023-06-20,Germany,Colombia,1.3,2.2,0.1,0.4,0.7,10,14,1.1,0.7,0.5,0.3,1.8,10,17,3,0.19999999999999996,-1.1,0,2,0
2023-06-20,Austria,Sweden,1.0,1.5,0.1,0.4,0.7,10,32,1.5,1.3,0.5,0.1,1.6,10,22,-10,-0.5,-0.9000000000000001,2,0,2
2023-06-20,Uzbekistan,Iran,0.7,1.6,0.1,0.2,0.5,10,74,1.0,1.5,0.3,0.2,1.1,10,100,26,-0.30000000000000004,-0.6000000000000001,0,1,0
2023-06-25,Haiti,Qatar,0.7,1.8,0.2,0.1,0.7,10,87,0.8,1.7,0.2,0.1,0.7,10,61,-26,-0.10000000000000009,0.0,2,1,2
2023-06-29,Haiti,Mexico,0.9,1.5,0.3,0.1,1.0,10,87,1.1,1.3,0.3,0.2,1.1,10,14,-73,-0.20000000000000007,-0.10000000000000009,1,3,0
2023-07-02,Mexico,Qatar,1.4,1.4,0.4,0.1,1.3,10,14,0.9,1.6,0.2,0.1,0.7,10,58,44,0.4999999999999999,0.6000000000000001,0,1,0
2023-07-08,Panama,Qatar,0.5,2.3,0.1,0.1,0.4,10,57,0.7,1.6,0.2,0.1,0.7,10,58,1,-0.19999999999999996,-0.29999999999999993,4,0,2
2023-07-09,United States,Canada,0.8,0.6,0.3,0.5,1.4,10,100,1.4,1.2,0.5,0.0,1.5,10,45,-55,-0.5999999999999999,-0.10000000000000009,2,2,1
2023-07-12,United States,Panama,1.0,0.8,0.3,0.5,1.4,10,100,0.8,1.9,0.2,0.1,0.7,10,57,-43,0.19999999999999996,0.7,1,1,1
2023-07-16,Mexico,Panama,1.4,1.4,0.4,0.1,1.3,10,14,0.9,1.9,0.2,0.2,0.8,10,57,43,0.4999999999999999,0.5,1,0,2
2023-09-07,Argentina,Ecuador,2.5,0.9,0.6,0.3,2.1,10,1,0.8,0.8,0.2,0.6,1.2,10,40,39,1.7,0.9000000000000001,1,0,2
2023-09-07,Norway,Jordan,1.1,1.6,0.2,0.4,1.0,10,44,1.0,1.8,0.3,0.0,0.9,10,82,38,0.10000000000000009,0.09999999999999998,6,0,2
2023-09-09,Germany,Japan,1.3,1.8,0.1,0.4,0.7,10,15,1.3,1.1,0.4,0.3,1.5,10,20,5,0.0,-0.8,1,4,0
2023-09-09,Mexico,Australia,1.3,1.1,0.5,0.1,1.6,10,12,1.2,1.3,0.5,0.0,1.5,10,27,15,0.10000000000000009,0.10000000000000009,2,2,1
2023-09-09,United States,Uzbekistan,1.1,0.7,0.3,0.6,1.5,10,100,0.7,1.7,0.1,0.1,0.4,10,74,-26,0.40000000000000013,1.1,3,0,2
2023-09-12,Ecuador,Uruguay,0.7,0.8,0.2,0.5,1.1,10,40,1.5,0.5,0.5,0.3,1.8,10,16,-24,-0.8,-0.7,2,1,2
2023-09-12,Egypt,Tunisia,1.0,1.0,0.4,0.3,1.5,10,34,0.9,1.2,0.4,0.1,1.3,10,31,-3,0.09999999999999998,0.19999999999999996,1,3,0
2023-09-12,Germany,France,1.4,2.1,0.1,0.4,0.7,10,15,1.9,0.9,0.5,0.3,1.8,10,2,-13,-0.5,-1.1,2,1,2
2023-09-12,South Korea,Saudi Arabia,1.5,2.3,0.2,0.3,0.9,10,100,0.5,1.0,0.2,0.3,0.9,10,54,-46,1.0,0.0,1,0,2
2023-09-12,Mexico,Uzbekistan,1.1,1.3,0.4,0.2,1.4,10,12,0.7,2.0,0.1,0.0,0.3,10,74,62,0.40000000000000013,1.0999999999999999,3,3,1
2023-09-12,Scotland,England,1.2,1.7,0.3,0.4,1.3,10,30,1.9,0.9,0.5,0.4,1.9,10,4,-26,-0.7,-0.5999999999999999,1,3,0
2023-09-12,Senegal,Algeria,1.1,1.1,0.4,0.3,1.5,10,18,1.7,1.0,0.5,0.4,1.9,10,33,15,-0.5999999999999999,-0.3999999999999999,0,1,0
2023-09-12,Sweden,Austria,1.5,1.5,0.5,0.0,1.5,10,23,1.0,1.3,0.2,0.3,0.9,10,29,6,0.5,0.6,1,3,0
2023-10-12,Argentina,Paraguay,2.5,0.8,0.7,0.2,2.3,10,1,0.7,1.4,0.2,0.4,1.0,10,52,51,1.8,1.2999999999999998,1,0,2
2023-10-12,Colombia,Uruguay,1.3,0.6,0.6,0.3,2.1,10,16,1.3,0.7,0.4,0.3,1.5,10,17,1,0.0,0.6000000000000001,2,2,1
2023-10-12,Spain,Scotland,1.1,0.8,0.4,0.3,1.5,10,10,1.3,1.7,0.3,0.4,1.3,10,31,21,-0.19999999999999996,0.19999999999999996,2,0,2
2023-10-13,Austria,Belgium,1.3,1.3,0.3,0.3,1.2,10,25,1.2,1.5,0.3,0.2,1.1,10,5,-20,0.10000000000000009,0.09999999999999987,2,3,0
2023-10-13,Netherlands,France,1.8,1.4,0.5,0.3,1.8,10,7,1.9,1.0,0.5,0.2,1.7,10,2,-5,-0.09999999999999987,0.10000000000000009,1,2,0
2023-10-13,South Korea,Tunisia,1.5,1.8,0.3,0.3,1.2,10,100,1.2,1.2,0.5,0.1,1.6,10,29,-71,0.30000000000000004,-0.40000000000000013,4,0,2
2023-10-13,England,Australia,2.1,1.0,0.5,0.4,1.9,10,4,1.4,1.4,0.5,0.1,1.6,10,27,23,0.7000000000000002,0.2999999999999998,1,0,2
2023-10-13,Iraq,Qatar,0.4,1.6,0.2,0.2,0.8,10,69,0.6,1.8,0.2,0.1,0.7,10,61,-8,-0.19999999999999996,0.10000000000000009,0,0,1
2023-10-13,Curaçao,Panama,0.6,2.0,0.2,0.2,0.8,10,100,0.8,1.5,0.2,0.2,0.8,10,45,-55,-0.20000000000000007,0.0,1,2,0
2023-10-13,Japan,Canada,1.7,0.9,0.5,0.3,1.8,10,19,1.2,1.4,0.4,0.1,1.3,10,44,25,0.5,0.5,4,1,2
2023-10-14,Mexico,Ghana,1.3,1.4,0.4,0.3,1.5,10,12,0.9,1.9,0.3,0.0,0.9,10,60,48,0.4,0.6,2,0,2
2023-10-14,United States,Germany,1.4,0.7,0.4,0.5,1.7,10,100,1.2,2.0,0.1,0.4,0.7,10,15,-85,0.19999999999999996,1.0,1,3,0
2023-10-15,Norway,Spain,1.6,1.5,0.3,0.3,1.2,10,43,1.2,0.8,0.4,0.3,1.5,10,10,-33,0.40000000000000013,-0.30000000000000004,0,1,0
2023-10-16,Algeria,Egypt,1.6,0.8,0.6,0.3,2.1,10,34,1.0,1.2,0.4,0.2,1.4,10,35,1,0.6000000000000001,0.7000000000000002,1,1,1
2023-10-16,Belgium,Sweden,1.3,1.4,0.4,0.2,1.4,10,5,1.4,1.7,0.4,0.0,1.2,10,23,18,-0.09999999999999987,0.19999999999999996,1,1,1
2023-10-16,Bosnia and Herzegovina,Portugal,0.3,1.2,0.1,0.3,0.6,10,63,2.0,0.9,0.5,0.1,1.6,10,8,-55,-1.7,-1.0,0,5,0
2023-10-17,United States,Ghana,1.5,1.0,0.4,0.4,1.6,10,100,0.9,2.0,0.3,0.0,0.9,10,60,-40,0.6,0.7000000000000001,4,0,2
2023-10-17,Mexico,Germany,1.5,1.2,0.5,0.3,1.8,10,12,1.5,1.9,0.2,0.4,1.0,10,15,3,0.0,0.8,2,2,1
2023-10-17,France,Scotland,2.0,1.0,0.6,0.1,1.9,10,2,1.3,1.5,0.3,0.4,1.3,10,31,29,0.7,0.5999999999999999,4,1,2
2023-10-17,Ecuador,Colombia,0.9,0.9,0.3,0.4,1.3,10,38,1.5,0.8,0.6,0.3,2.1,10,16,-22,-0.6,-0.8,0,0,1
2023-10-17,Uruguay,Brazil,1.5,0.9,0.4,0.3,1.5,10,17,2.7,1.0,0.7,0.1,2.2,10,3,-14,-1.2000000000000002,-0.7000000000000002,2,0,2
2023-10-17,Australia,New Zealand,1.2,1.4,0.4,0.1,1.3,10,27,0.7,2.2,0.1,0.0,0.3,10,104,77,0.5,1.0,2,0,2
2023-11-16,Colombia,Brazil,1.5,0.7,0.6,0.4,2.2,10,17,2.3,1.2,0.6,0.1,1.9,10,3,-14,-0.7999999999999998,0.30000000000000027,2,1,2
2023-11-16,Argentina,Uruguay,2.5,0.6,0.8,0.2,2.6,10,1,1.2,0.9,0.4,0.3,1.5,10,15,14,1.3,1.1,0,2,0
2023-11-19,Scotland,Norway,1.2,1.7,0.3,0.3,1.2,10,34,1.5,1.5,0.3,0.2,1.1,10,42,8,-0.30000000000000004,0.09999999999999987,3,3,1
2023-11-21,Austria,Germany,1.5,1.4,0.3,0.3,1.2,10,25,1.6,2.0,0.2,0.4,1.0,10,16,-9,-0.10000000000000009,0.19999999999999996,2,0,2
2023-11-21,Jordan,Saudi Arabia,1.0,2.2,0.3,0.0,0.9,10,82,0.5,0.9,0.2,0.3,0.9,10,57,-25,0.5,0.0,0,2,0
2023-11-21,Brazil,Argentina,1.9,1.3,0.5,0.1,1.6,10,3,2.3,0.8,0.7,0.2,2.3,10,1,-2,-0.3999999999999999,-0.6999999999999997,0,1,0
2023-11-21,Paraguay,Colombia,0.7,1.5,0.2,0.3,0.9,10,53,1.6,0.8,0.6,0.4,2.2,10,17,-36,-0.9000000000000001,-1.3000000000000003,0,1,0
2023-11-21,Uzbekistan,Iran,0.8,2.0,0.1,0.1,0.4,10,73,0.8,1.5,0.3,0.2,1.1,10,100,27,0.0,-0.7000000000000001,2,2,1
2023-12-16,Mexico,Colombia,1.5,1.3,0.4,0.4,1.6,10,14,1.4,0.6,0.6,0.4,2.2,10,15,1,0.10000000000000009,-0.6000000000000001,2,3,0
2024-01-05,Qatar,Jordan,0.6,1.8,0.2,0.1,0.7,10,58,1.0,2.3,0.3,0.0,0.9,10,87,29,-0.4,-0.20000000000000007,1,2,0
2024-01-06,Iraq,South Korea,0.4,1.6,0.2,0.2,0.8,10,63,1.7,1.6,0.4,0.2,1.4,10,100,37,-1.2999999999999998,-0.5999999999999999,0,1,0
2024-01-09,Japan,Jordan,1.8,1.0,0.5,0.3,1.8,10,17,1.2,2.2,0.4,0.0,1.2,10,87,70,0.6000000000000001,0.6000000000000001,6,1,2
2024-01-18,Egypt,Ghana,0.8,1.2,0.3,0.3,1.2,10,33,0.8,2.4,0.2,0.0,0.6,10,61,28,0.0,0.6,2,2,1
2024-01-19,Iraq,Japan,0.4,1.4,0.2,0.2,0.8,10,63,2.2,1.1,0.5,0.3,1.8,10,17,-46,-1.8000000000000003,-1.0,2,1,2
2024-01-20,Jordan,South Korea,1.0,2.8,0.3,0.0,0.9,10,87,1.4,1.5,0.4,0.2,1.4,10,100,13,-0.3999999999999999,-0.4999999999999999,2,2,1
2024-01-23,Australia,Uzbekistan,1.3,1.4,0.4,0.1,1.3,10,25,0.9,2.0,0.1,0.2,0.5,10,68,43,0.4,0.8,1,1,1
2024-01-24,South Africa,Tunisia,0.6,1.3,0.3,0.2,1.1,10,66,1.2,1.4,0.5,0.1,1.6,10,28,-38,-0.6,-0.5,0,0,1
2024-01-29,Iraq,Jordan,0.6,1.2,0.3,0.2,1.1,10,63,1.1,3.0,0.2,0.1,0.7,10,87,24,-0.5000000000000001,0.40000000000000013,2,3,0
2024-01-30,Saudi Arabia,South Korea,0.6,0.9,0.2,0.3,0.9,10,56,1.6,1.4,0.4,0.3,1.5,10,100,44,-1.0,-0.6,1,1,1
2024-01-30,Morocco,South Africa,0.9,0.8,0.4,0.3,1.5,10,13,0.6,1.2,0.3,0.3,1.2,10,66,53,0.30000000000000004,0.30000000000000004,0,2,0
2024-02-02,Australia,South Korea,1.2,1.5,0.3,0.2,1.1,10,25,1.7,1.5,0.4,0.3,1.5,10,100,75,-0.5,-0.3999999999999999,1,2,0
2024-02-03,Iran,Japan,0.9,1.6,0.3,0.2,1.1,10,100,2.3,1.3,0.5,0.2,1.7,10,17,-83,-1.4,-0.5999999999999999,2,1,2
2024-02-03,Qatar,Uzbekistan,0.7,1.8,0.2,0.1,0.7,10,58,0.9,1.9,0.1,0.3,0.6,10,68,10,-0.20000000000000007,0.09999999999999998,1,1,1
2024-02-06,Jordan,South Korea,1.4,2.8,0.3,0.1,1.0,10,87,1.7,1.3,0.5,0.3,1.8,10,100,13,-0.30000000000000004,-0.8,2,0,2
2024-02-07,Qatar,Iran,0.6,1.8,0.1,0.2,0.5,10,58,1.0,1.7,0.3,0.2,1.1,10,100,42,-0.4,-0.6000000000000001,3,2,2
2024-02-10,Qatar,Jordan,0.9,1.8,0.2,0.2,0.8,10,58,1.5,2.5,0.4,0.1,1.3,10,87,29,-0.6,-0.5,3,1,2
2024-03-21,Panama,Mexico,0.9,1.6,0.2,0.2,0.8,10,44,1.6,1.5,0.4,0.3,1.5,10,15,-29,-0.7000000000000001,-0.7,0,3,0
2024-03-21,Portugal,Sweden,2.4,0.8,0.6,0.0,1.8,10,7,1.3,1.7,0.3,0.1,1.0,10,26,19,1.0999999999999999,0.8,5,2,2
2024-03-22,Egypt,New Zealand,1.0,1.3,0.3,0.4,1.3,10,36,0.6,2.2,0.1,0.0,0.3,10,103,67,0.4,1.0,1,0,2
2024-03-22,Netherlands,Scotland,1.8,1.5,0.5,0.2,1.7,10,6,1.3,1.8,0.3,0.3,1.2,10,34,28,0.5,0.5,4,0,2
2024-03-22,Spain,Colombia,1.2,0.6,0.5,0.3,1.8,10,8,1.5,0.8,0.6,0.4,2.2,10,14,6,-0.30000000000000004,-0.40000000000000013,0,1,0
2024-03-23,Tunisia,Croatia,1.1,1.4,0.4,0.2,1.4,10,41,1.3,0.9,0.4,0.5,1.7,10,10,-31,-0.19999999999999996,-0.30000000000000004,0,0,1
2024-03-23,England,Brazil,2.2,1.0,0.6,0.3,2.1,10,3,1.8,1.4,0.4,0.1,1.3,10,5,2,0.40000000000000013,0.8,0,1,0
2024-03-23,France,Germany,2.4,1.0,0.7,0.1,2.2,10,2,1.5,2.1,0.2,0.3,0.9,10,16,14,0.8999999999999999,1.3000000000000003,0,2,0
2024-03-24,United States,Mexico,1.8,1.0,0.4,0.4,1.6,10,100,1.9,1.2,0.5,0.3,1.8,10,15,-85,-0.09999999999999987,-0.19999999999999996,2,0,2
2024-03-26,Spain,Brazil,1.1,0.7,0.4,0.3,1.5,10,8,1.6,1.4,0.4,0.1,1.3,10,5,-3,-0.5,0.19999999999999996,3,3,1
2024-03-26,Germany,Netherlands,1.4,1.8,0.3,0.2,1.1,10,16,1.8,1.4,0.5,0.2,1.7,10,6,-10,-0.40000000000000013,-0.5999999999999999,2,1,2
2024-03-26,England,Belgium,2.0,1.1,0.5,0.3,1.8,10,3,1.3,1.1,0.4,0.3,1.5,10,4,1,0.7,0.30000000000000004,2,2,1
2024-03-26,Algeria,South Africa,1.5,0.9,0.5,0.4,1.9,10,43,0.7,1.2,0.3,0.3,1.2,10,58,15,0.8,0.7,3,3,1
2024-03-26,Egypt,Croatia,1.1,1.3,0.4,0.3,1.5,10,36,1.2,0.9,0.3,0.6,1.5,10,10,-26,-0.09999999999999987,0.0,2,4,0
2024-03-26,New Zealand,Tunisia,0.5,2.1,0.1,0.0,0.3,10,103,1.1,1.2,0.4,0.3,1.5,10,41,-62,-0.6000000000000001,-1.2,0,0,1
2024-06-03,England,Bosnia and Herzegovina,2.0,1.2,0.4,0.4,1.6,10,4,0.2,1.7,0.0,0.3,0.3,10,74,70,1.8,1.3,3,0,2
2024-06-05,Mexico,Uruguay,1.8,1.4,0.4,0.3,1.5,10,14,1.4,0.8,0.5,0.3,1.8,10,15,1,0.40000000000000013,-0.30000000000000004,0,4,0
2024-06-06,Netherlands,Canada,1.8,1.6,0.4,0.2,1.4,10,7,1.1,1.8,0.3,0.1,1.0,10,49,42,0.7,0.3999999999999999,4,0,2
2024-06-08,United States,Colombia,1.9,0.7,0.5,0.4,1.9,10,100,1.6,0.8,0.7,0.3,2.4,10,12,-88,0.2999999999999998,-0.5,1,5,0
2024-06-08,Switzerland,Austria,0.9,2.1,0.2,0.2,0.8,10,19,1.7,1.3,0.4,0.3,1.5,10,25,6,-0.7999999999999999,-0.7,1,1,1
2024-06-08,Portugal,Croatia,2.5,1.0,0.6,0.0,1.8,10,6,1.6,1.1,0.4,0.5,1.7,10,10,4,0.8999999999999999,0.10000000000000009,1,2,0
2024-06-08,Mexico,Brazil,1.5,1.7,0.3,0.3,1.2,10,14,1.4,1.6,0.3,0.2,1.1,10,5,-9,0.10000000000000009,0.09999999999999987,2,3,0
2024-06-09,Argentina,Ecuador,2.2,0.7,0.7,0.2,2.3,10,1,0.9,0.9,0.3,0.4,1.3,10,31,30,1.3000000000000003,0.9999999999999998,1,0,2
2024-06-09,France,Canada,2.2,1.2,0.6,0.1,1.9,10,2,1.1,2.0,0.3,0.1,1.0,10,49,47,1.1,0.8999999999999999,0,0,1
2024-06-11,Iran,Uzbekistan,1.2,1.8,0.3,0.2,1.1,10,100,0.8,2.0,0.0,0.4,0.4,10,64,-36,0.3999999999999999,0.7000000000000001,0,0,1
2024-06-11,Saudi Arabia,Jordan,0.7,0.9,0.2,0.4,1.0,10,53,1.3,2.7,0.3,0.1,1.0,10,71,18,-0.6000000000000001,0.0,1,2,0
2024-06-12,United States,Brazil,2.0,1.2,0.5,0.3,1.8,10,100,1.6,1.8,0.3,0.2,1.1,10,5,-95,0.3999999999999999,0.7,1,1,1
2024-06-14,Germany,Scotland,1.5,1.7,0.4,0.2,1.4,10,16,1.3,2.2,0.3,0.2,1.1,10,39,23,0.19999999999999996,0.2999999999999998,5,1,2
2024-06-15,Spain,Croatia,1.1,0.9,0.3,0.4,1.3,10,8,1.4,1.1,0.4,0.5,1.7,10,10,2,-0.2999999999999998,-0.3999999999999999,3,0,2
2024-06-16,Panama,Paraguay,0.9,1.4,0.2,0.2,0.8,10,45,0.7,1.6,0.2,0.2,0.8,10,56,11,0.20000000000000007,0.0,0,1,0
2024-06-17,Austria,France,1.6,1.2,0.4,0.3,1.5,10,25,1.8,1.1,0.5,0.2,1.7,10,2,-23,-0.19999999999999996,-0.19999999999999996,0,1,0
2024-06-19,Scotland,Switzerland,1.3,2.4,0.3,0.2,1.1,10,39,0.7,1.9,0.2,0.2,0.8,10,19,-20,0.6000000000000001,0.30000000000000004,1,1,1
2024-06-20,Argentina,Canada,2.1,0.5,0.8,0.1,2.5,10,1,0.9,1.9,0.2,0.2,0.8,10,48,47,1.2000000000000002,1.7,2,0,2
2024-06-21,Netherlands,France,2.0,1.6,0.4,0.2,1.4,10,7,1.9,1.0,0.6,0.2,2.0,10,2,-5,0.10000000000000009,-0.6000000000000001,0,0,1
2024-06-23,Germany,Switzerland,1.9,1.7,0.5,0.1,1.6,10,16,0.7,1.9,0.2,0.2,0.8,10,19,3,1.2,0.8,1,1,1
2024-06-23,Uruguay,Panama,1.6,0.8,0.5,0.3,1.8,10,14,0.8,1.3,0.2,0.2,0.8,10,43,29,0.8,1.0,3,1,2
2024-06-24,Colombia,Paraguay,1.9,0.7,0.8,0.2,2.6,10,12,0.8,1.5,0.3,0.2,1.1,10,58,46,1.0999999999999999,1.5,2,1,2
2024-06-25,Netherlands,Austria,1.9,1.5,0.4,0.2,1.4,10,7,1.3,1.3,0.3,0.3,1.2,10,25,18,0.5999999999999999,0.19999999999999996,2,3,0
2024-06-27,United States,Panama,2.0,1.2,0.5,0.3,1.8,10,100,0.8,1.5,0.2,0.1,0.7,10,43,-57,1.2,1.1,1,2,0
2024-06-28,Paraguay,Brazil,0.9,1.3,0.3,0.2,1.1,10,58,1.3,1.8,0.2,0.3,0.9,10,4,-54,-0.4,0.20000000000000007,1,4,0
2024-06-30,Mexico,Ecuador,1.7,1.9,0.3,0.3,1.2,10,15,0.9,1.0,0.3,0.3,1.2,10,30,15,0.7999999999999999,0.0,0,0,1
2024-07-01,France,Belgium,1.7,0.9,0.5,0.3,1.8,10,2,1.5,1.2,0.4,0.4,1.6,10,3,1,0.19999999999999996,0.19999999999999996,1,0,2
2024-07-01,United States,Uruguay,1.8,1.4,0.4,0.3,1.5,10,100,1.9,0.9,0.6,0.2,2.0,10,14,-86,-0.09999999999999987,-0.5,0,1,0
2024-07-02,Brazil,Colombia,1.6,1.8,0.3,0.2,1.1,10,4,1.9,0.7,0.8,0.2,2.6,10,12,8,-0.2999999999999998,-1.5,1,1,1
2024-07-04,Argentina,Ecuador,2.0,0.5,0.8,0.1,2.5,10,1,0.9,1.0,0.3,0.3,1.2,10,30,29,1.1,1.3,1,1,1
2024-07-05,Germany,Spain,1.8,1.5,0.5,0.2,1.7,10,16,1.3,0.8,0.4,0.3,1.5,10,8,-8,0.5,0.19999999999999996,1,2,0
2024-07-05,Portugal,France,2.6,1.1,0.6,0.0,1.8,10,6,1.6,0.9,0.5,0.3,1.8,10,2,-4,1.0,0.0,0,0,1
2024-07-06,England,Switzerland,2.2,1.1,0.5,0.3,1.8,10,5,0.7,1.8,0.2,0.3,0.9,10,19,14,1.5000000000000002,0.9,1,1,1
2024-07-06,Uruguay,Brazil,2.0,0.7,0.7,0.2,2.3,10,14,1.6,1.7,0.3,0.3,1.2,10,4,-10,0.3999999999999999,1.0999999999999999,0,0,1
2024-07-06,Colombia,Panama,1.9,0.8,0.7,0.3,2.4,10,12,1.0,1.4,0.3,0.1,1.0,10,43,31,0.8999999999999999,1.4,5,0,2
2024-07-09,Argentina,Canada,1.8,0.3,0.8,0.1,2.5,10,1,0.9,2.0,0.2,0.2,0.8,10,48,47,0.9,1.7,2,0,2
2024-07-09,Spain,France,1.4,0.7,0.5,0.3,1.8,10,8,1.3,0.6,0.5,0.3,1.8,10,2,-6,0.09999999999999987,0.0,2,1,2
2024-07-10,Netherlands,England,1.9,1.8,0.3,0.2,1.1,10,7,2.0,0.9,0.5,0.3,1.8,10,5,-2,-0.10000000000000009,-0.7,1,2,0
2024-07-10,Uruguay,Colombia,1.8,0.7,0.6,0.3,2.1,10,14,2.2,0.8,0.7,0.3,2.4,10,12,-2,-0.40000000000000013,-0.2999999999999998,0,1,0
2024-07-13,Canada,Uruguay,0.8,1.8,0.2,0.2,0.8,10,48,1.7,0.7,0.6,0.2,2.0,10,14,-34,-0.8999999999999999,-1.2,2,2,1
2024-07-14,Spain,England,1.6,0.8,0.6,0.2,2.0,10,8,1.6,0.8,0.5,0.3,1.8,10,5,-3,0.0,0.19999999999999996,2,1,2
2024-07-14,Argentina,Colombia,1.8,0.3,0.8,0.1,2.5,10,1,2.1,0.6,0.8,0.2,2.6,10,12,11,-0.30000000000000004,-0.10000000000000009,1,0,2
2024-09-05,Portugal,Croatia,2.6,1.0,0.6,0.1,1.9,10,6,1.4,1.4,0.4,0.4,1.6,10,9,3,1.2000000000000002,0.2999999999999998,2,1,2
2024-09-06,Uruguay,Paraguay,1.7,0.8,0.5,0.3,1.8,10,14,0.7,1.6,0.2,0.2,0.8,10,58,44,1.0,1.0,0,0,1
2024-09-06,Brazil,Ecuador,1.4,1.3,0.3,0.4,1.3,10,4,0.8,1.1,0.2,0.4,1.0,10,30,26,0.5999999999999999,0.30000000000000004,1,0,2
2024-09-07,Netherlands,Bosnia and Herzegovina,1.7,1.9,0.2,0.2,0.8,10,7,0.2,2.0,0.0,0.2,0.2,10,75,68,1.5,0.6000000000000001,5,2,2
2024-09-07,Mexico,New Zealand,1.6,1.9,0.2,0.4,1.0,10,15,0.5,1.7,0.1,0.1,0.4,10,107,92,1.1,0.6,3,0,2
2024-09-07,United States,Canada,1.6,1.5,0.3,0.3,1.2,10,100,0.9,1.8,0.2,0.3,0.9,10,48,-52,0.7000000000000001,0.29999999999999993,1,2,0
2024-09-08,Portugal,Scotland,2.5,0.9,0.6,0.1,1.9,10,6,1.3,2.5,0.2,0.3,0.9,10,39,33,1.2,0.9999999999999999,2,1,2
2024-09-08,Switzerland,Spain,0.8,1.5,0.2,0.4,1.0,10,19,1.5,0.9,0.6,0.2,2.0,10,8,-11,-0.7,-1.0,1,4,0
2024-09-09,France,Belgium,1.0,0.8,0.4,0.3,1.5,10,2,1.4,1.1,0.4,0.4,1.6,10,3,1,-0.3999999999999999,-0.10000000000000009,2,0,2
2024-09-09,Norway,Austria,1.7,1.6,0.3,0.3,1.2,10,46,1.5,1.4,0.4,0.2,1.4,10,25,-21,0.19999999999999996,-0.19999999999999996,2,1,2
2024-09-10,Colombia,Argentina,2.1,0.7,0.8,0.1,2.5,10,12,1.2,0.3,0.8,0.1,2.5,10,1,-11,0.9000000000000001,0.0,2,1,2
2024-09-10,Mexico,Canada,1.7,1.7,0.3,0.3,1.2,10,15,0.9,1.9,0.2,0.3,0.9,10,48,33,0.7999999999999999,0.29999999999999993,0,0,1
2024-09-10,United States,New Zealand,1.5,1.5,0.3,0.2,1.1,10,100,0.4,1.8,0.1,0.1,0.4,10,107,7,1.1,0.7000000000000001,1,1,1
2024-09-10,Netherlands,Germany,2.0,1.9,0.3,0.1,1.0,10,7,1.9,1.5,0.5,0.2,1.7,10,16,9,0.10000000000000009,-0.7,2,2,1
2024-09-10,Paraguay,Brazil,0.6,1.2,0.2,0.3,0.9,10,58,1.5,1.1,0.4,0.4,1.6,10,4,-54,-0.9,-0.7000000000000001,1,0,2
2024-10-10,Ecuador,Paraguay,0.7,1.1,0.2,0.3,0.9,10,30,0.5,1.0,0.3,0.2,1.1,10,58,28,0.19999999999999996,-0.20000000000000007,0,0,1
2024-10-10,Uzbekistan,Iran,0.8,1.9,0.0,0.5,0.5,10,62,1.1,1.6,0.3,0.3,1.2,10,100,38,-0.30000000000000004,-0.7,0,0,1
2024-10-10,Jordan,South Korea,1.4,2.6,0.4,0.1,1.3,10,68,1.5,1.4,0.4,0.3,1.5,10,100,32,-0.10000000000000009,-0.19999999999999996,0,2,0
2024-10-10,Saudi Arabia,Japan,0.8,1.1,0.2,0.3,0.9,10,56,2.3,1.3,0.5,0.2,1.7,10,17,-39,-1.4999999999999998,-0.7999999999999999,0,2,0
2024-10-11,Bosnia and Herzegovina,Germany,0.4,2.4,0.0,0.2,0.2,10,75,2.0,1.3,0.5,0.3,1.8,10,16,-59,-1.6,-1.6,1,2,0
2024-10-12,Croatia,Scotland,1.4,1.5,0.4,0.3,1.5,10,9,1.2,2.5,0.2,0.2,0.8,10,39,30,0.19999999999999996,0.7,2,1,2
2024-10-12,United States,Panama,1.5,1.5,0.3,0.2,1.1,10,100,1.0,1.7,0.3,0.1,1.0,10,43,-57,0.5,0.10000000000000009,2,0,2
2024-10-13,Austria,Norway,1.6,1.4,0.4,0.2,1.4,10,25,1.8,1.6,0.4,0.2,1.4,10,46,21,-0.19999999999999996,0.0,5,1,2
2024-10-14,Germany,Netherlands,2.0,1.3,0.5,0.3,1.8,10,16,2.2,1.7,0.3,0.2,1.1,10,7,-9,-0.20000000000000018,0.7,1,0,2
2024-10-14,Belgium,France,1.3,1.3,0.3,0.4,1.3,10,3,1.1,0.6,0.5,0.3,1.8,10,2,-1,0.19999999999999996,-0.5,1,2,0
2024-10-15,Canada,Panama,0.7,1.9,0.1,0.4,0.7,10,48,1.0,1.8,0.3,0.1,1.0,10,43,-5,-0.30000000000000004,-0.30000000000000004,2,1,2
